thread_id,doc_id,fecha,familia
H0003,5281,2025-05-09,2
H0003,4310,2025-05-10,2
H0003,20282,2025-05-11,16
H0003,5397,2025-05-28,2
H0003,5701,2025-06-05,6
H0003,5698,2025-06-17,6
H0003,5422,2025-06-26,2
H0003,5020,2025-07-15,2
H0003,4106,2025-07-16,2
H0003,5641,2025-07-17,2
H0003,5279,2025-07-26,6
H0003,5083,2025-08-07,2
H0003,5548,2025-08-11,2
H0003,5416,2025-08-21,2
H0003,16077,2025-08-23,2
H0003,5091,2025-08-23,2
H0003,5881,2025-08-23,2
H0003,5882,2025-08-23,2
H0003,5743,2025-08-27,2
H0003,5276,2025-09-04,2
H0003,5646,2025-09-05,2
H0003,5648,2025-09-05,2
H0003,5056,2025-09-23,2
H0003,5267,2025-09-23,2
H0003,5277,2025-09-23,2
H0003,5742,2025-09-23,2
H0003,5269,2025-09-24,2
H0003,5274,2025-09-24,2
H0003,5513,2025-09-24,2
H0003,5266,2025-09-25,2
H0003,5284,2025-10-24,2
H0003,5376,2025-10-29,2
H0003,5385,2025-10-29,2
H0003,5364,2025-10-30,2
H0003,5387,2025-11-06,2
H0003,5393,2025-11-07,2
H0003,5549,2025-12-02,2
H0003,5633,2025-12-02,2
H0003,5678,2025-12-02,2
H0003,5511,2025-12-04,2
H0003,5359,2026-01-22,2
H0003,5370,2026-01-22,2
H0003,5677,2026-01-22,2
H0003,5694,2026-01-22,6
H0003,5700,2026-01-23,2
H0003,5679,2026-01-25,2
H0003,5354,2026-01-26,2
H0003,5368,2026-01-30,6
H0003,5691,2026-02-02,6
H0003,5699,2026-02-02,6
H0003,5692,2026-02-03,6
H0003,5702,2026-02-03,6
H0004,3330,2016-01-05,1
H0004,2368,2016-05-03,12
H0004,2767,2016-11-22,1
H0004,2369,2017-02-14,3
H0004,2746,2017-04-04,12
H0004,3322,2018-02-01,12
H0004,2372,2018-02-02,12
H0004,8165,2018-02-27,12
H0004,2753,2018-08-14,1
H0004,2738,2018-10-19,12
H0004,968,2018-11-28,1
H0004,949,2018-12-13,1
H0004,2720,2018-12-19,12
H0004,22366,2018-12-21,1
H0004,2304,2019-01-03,12
H0004,903,2019-01-04,1
H0004,2706,2019-04-01,1
H0004,915,2019-04-26,1
H0004,2623,2019-04-26,1
H0004,2626,2019-04-26,1
H0004,2741,2019-05-01,1
H0004,2624,2019-05-03,1
H0004,2641,2019-05-07,1
H0004,960,2019-07-11,12
H0004,22369,2019-10-14,1
H0004,11706,2019-10-18,15
H0004,2851,2020-02-19,9
H0004,961,2020-04-02,12
H0004,2501,2020-05-27,1
H0004,2717,2020-05-27,1
H0004,2719,2020-05-27,1
H0004,2745,2020-05-27,1
H0004,2736,2020-05-28,1
H0004,2740,2020-05-28,1
H0004,22437,2020-05-29,1
H0004,2835,2020-05-29,1
H0004,2494,2020-05-31,1
H0004,2832,2020-06-04,1
H0004,2844,2020-07-06,1
H0004,2847,2020-07-06,1
H0004,2756,2020-10-30,1
H0004,19161,2020-12-09,1
H0004,2825,2020-12-18,1
H0004,2263,2020-12-28,1
H0004,2731,2020-12-28,1
H0004,2743,2020-12-28,1
H0004,950,2020-12-29,1
H0004,22364,2020-12-29,1
H0004,2737,2020-12-30,1
H0004,2749,2020-12-30,1
H0004,952,2020-12-31,1
H0004,11715,2020-12-31,23
H0004,2265,2020-12-31,1
H0004,2519,2020-12-31,1
H0004,2700,2020-12-31,1
H0004,2728,2020-12-31,1
H0004,2742,2020-12-31,1
H0004,2758,2021-01-06,1
H0004,2434,2021-02-19,1
H0004,3318,2021-02-20,12
H0004,2744,2021-03-04,1
H0004,2508,2021-07-07,1
H0004,11695,2021-09-13,1
H0004,2713,2022-04-11,1
H0004,951,2022-04-14,1
H0004,925,2022-04-21,1
H0004,2711,2022-04-24,1
H0004,2509,2022-04-28,1
H0004,962,2022-05-05,1
H0004,2725,2022-05-05,1
H0004,2733,2022-05-10,1
H0004,2838,2022-09-21,1
H0004,2724,2022-09-29,1
H0004,2833,2022-09-29,1
H0004,902,2022-09-30,1
H0004,2484,2022-09-30,1
H0004,2495,2022-09-30,1
H0004,2503,2022-09-30,1
H0004,2704,2022-09-30,1
H0004,2709,2022-09-30,1
H0004,2739,2022-09-30,1
H0004,11687,2022-10-01,1
H0004,2830,2022-10-06,1
H0004,2726,2022-10-09,1
H0004,2705,2023-09-30,1
H0004,2710,2024-05-10,1
H0004,872,2024-08-13,1
H0004,2840,2024-08-14,1
H0004,2715,2024-09-22,1
H0004,2703,2024-10-27,1
H0004,22403,2025-10-06,1
H0004,2692,2025-10-06,1
H0004,2694,2025-10-07,1
H0004,5155,2025-10-11,1
H0004,2701,2026-01-06,1
H0004,2699,2026-01-07,1
H0005,1204,2012-08-27,0
H0005,1194,2013-08-04,0
H0005,19021,2013-11-05,0
H0005,1243,2014-07-30,13
H0005,9069,2014-08-02,0
H0005,6415,2014-08-09,0
H0005,6465,2014-09-03,0
H0005,1217,2014-10-23,-1
H0005,8119,2014-10-24,26
H0005,6438,2015-01-13,0
H0005,6464,2015-01-13,0
H0005,6470,2015-01-13,0
H0005,1196,2015-01-27,0
H0005,6469,2015-05-13,0
H0005,9071,2015-06-28,0
H0005,6445,2015-12-02,0
H0005,6467,2015-12-02,0
H0005,6471,2016-04-07,27
H0005,1256,2016-04-17,8
H0005,9070,2016-07-28,0
H0005,1222,2016-09-15,25
H0005,1226,2016-10-05,-1
H0005,1227,2016-10-05,27
H0005,6426,2016-10-05,27
H0005,6447,2016-10-05,16
H0005,6462,2016-10-06,16
H0005,1208,2016-10-11,11
H0005,1257,2017-01-07,13
H0005,1215,2017-01-19,8
H0005,11358,2017-01-20,0
H0005,6466,2017-02-01,0
H0005,6456,2017-03-28,0
H0005,6446,2017-04-21,0
H0005,6427,2017-06-15,0
H0005,1255,2017-07-27,0
H0005,17450,2017-08-14,6
H0005,6452,2017-10-06,0
H0005,8132,2017-11-28,22
H0005,6458,2018-01-19,18
H0005,1184,2018-03-01,18
H0005,17634,2018-06-12,0
H0005,6409,2018-06-29,0
H0005,6428,2018-07-09,0
H0005,11348,2019-01-25,0
H0005,6439,2019-04-15,0
H0005,9072,2019-05-16,0
H0005,17627,2019-06-09,26
H0005,6463,2019-12-18,18
H0005,6401,2020-01-18,0
H0005,6420,2020-02-24,0
H0005,6386,2020-03-23,0
H0005,6397,2020-03-25,0
H0005,6430,2020-04-07,0
H0005,6418,2020-06-24,0
H0005,6453,2020-06-24,0
H0005,6441,2020-06-25,0
H0005,6443,2020-06-25,0
H0005,1171,2020-07-08,13
H0005,6421,2020-07-30,0
H0005,6432,2020-08-20,27
H0005,1234,2020-10-07,11
H0005,1235,2020-10-08,13
H0005,6435,2020-12-18,13
H0005,6408,2021-01-31,0
H0005,6402,2021-02-03,0
H0005,6413,2021-02-12,0
H0005,11354,2021-03-05,10
H0005,6440,2021-03-10,0
H0005,1258,2021-03-15,27
H0005,6442,2021-03-16,0
H0005,1251,2021-08-09,13
H0005,6423,2021-08-17,0
H0005,6431,2021-08-19,0
H0005,6419,2021-09-03,0
H0005,6404,2021-10-01,0
H0005,6434,2021-11-04,0
H0005,1163,2021-11-23,13
H0005,1240,2021-11-23,13
H0005,1249,2022-01-14,13
H0005,1245,2022-02-06,13
H0005,1248,2022-02-06,13
H0005,6405,2022-10-13,0
H0005,6411,2022-12-30,0
H0005,6398,2023-01-26,12
H0005,6468,2023-03-20,27
H0005,11355,2023-07-11,26
H0005,11350,2023-12-15,0
H0005,6436,2023-12-28,0
H0005,6407,2024-07-25,26
H0005,6424,2024-09-24,0
H0005,6406,2024-10-02,0
H0005,6429,2024-10-23,0
H0005,6455,2024-12-30,27
H0005,6395,2025-06-07,10
H0006,1118,2010-07-13,0
H0006,1156,2010-12-29,0
H0006,1124,2011-04-08,0
H0006,9031,2011-04-30,0
H0006,11330,2011-05-09,9
H0006,11299,2011-05-10,0
H0006,11303,2011-05-11,0
H0006,11302,2011-05-13,0
H0006,18993,2011-05-13,0
H0006,1154,2011-05-14,-1
H0006,19005,2011-05-14,0
H0006,11306,2011-05-20,10
H0006,11336,2011-05-21,0
H0006,11318,2011-05-28,0
H0006,11326,2011-05-31,0
H0006,19019,2011-06-10,-1
H0006,1131,2011-09-05,0
H0006,1114,2012-02-18,11
H0006,19017,2012-04-05,0
H0006,9066,2012-04-09,0
H0006,1111,2012-05-31,0
H0006,1116,2013-03-12,0
H0006,1126,2013-03-24,11
H0006,1110,2013-05-09,11
H0006,1123,2013-05-09,25
H0006,1119,2013-05-31,0
H0006,18998,2014-06-03,0
H0006,1115,2014-06-09,0
H0006,11310,2014-06-09,0
H0006,11331,2014-06-09,0
H0006,1121,2014-06-10,25
H0006,1127,2014-06-10,0
H0006,1138,2014-06-10,27
H0006,8167,2014-06-10,0
H0006,11328,2014-06-10,0
H0006,11340,2014-06-10,0
H0006,17649,2014-06-10,-1
H0006,19002,2014-06-10,0
H0006,1137,2014-06-11,25
H0006,1150,2014-06-11,13
H0006,11312,2014-06-12,0
H0006,19000,2014-06-18,0
H0006,5361,2014-06-22,2
H0006,11316,2014-07-14,0
H0006,9033,2014-07-29,0
H0006,19012,2014-10-28,0
H0006,11290,2015-05-16,27
H0006,9062,2015-12-09,0
H0006,9050,2017-05-22,0
H0006,19011,2017-11-05,0
H0006,11304,2017-11-18,0
H0007,7071,2017-08-21,8
H0007,7076,2020-01-19,8
H0007,7142,2020-05-08,8
H0007,7069,2020-12-13,8
H0007,7077,2020-12-15,8
H0007,2097,2021-02-04,8
H0007,15281,2021-12-19,8
H0007,7078,2021-12-20,8
H0007,1965,2022-01-24,13
H0007,1960,2022-04-27,8
H0007,7102,2022-06-28,8
H0007,7073,2022-06-29,8
H0007,7120,2022-10-26,8
H0007,7080,2022-10-27,8
H0007,2121,2023-04-18,15
H0007,7067,2023-04-28,8
H0007,7083,2023-08-10,8
H0007,2111,2024-01-13,-1
H0007,1958,2024-01-25,13
H0007,2108,2024-04-03,8
H0007,2110,2024-04-26,11
H0007,2043,2024-04-29,-1
H0007,2049,2024-04-29,-1
H0007,1944,2024-06-08,8
H0007,2023,2024-09-09,22
H0007,15274,2024-09-10,22
H0007,1963,2025-01-27,25
H0007,7054,2025-07-19,22
H0007,7048,2025-07-23,8
